0.304,59.93684807,59.94,4.6450909010000005,1.0066754709999999,109.58765729999999,46.51283331,401.0807495,70.8461764,0.015,1.316409388,1.152397203,7,4
0.304,60.72052154,60.72,3.045524557,1.104669139,120.11341359999999,44.496288899999996,401.1390297,81.42227321,0.015,1.3622284,1.182885307,6,2
0.32,45.41276644,45.41,4.257889129,1.202377607,133.2614481,50.47828111,399.8819827,76.63392328,0.25,1.355454485,1.191624858,5,3
0.32,60.87725624,60.88,4.557670165,1.159601265,98.23857459999999,103.2595972,398.4567747,80.00529311,0.5,1.647114067,1.435128964,6,4
0.32,60.74664399,60.75,5.2625792030000005,0.78574616,91.24767793,11.86964117,397.53961660000004,79.00129837,0.015,1.3889597169999999,1.205243874,4,4
0.32,45.2821542,45.28,4.092330612,1.126768013,123.3699176,39.2126292,398.4952233,80.31188115,0.25,1.546087112,1.35495321,6,3
0.32,42.7221542,42.72,3.1602167989999996,0.898131637,100.7810645,27.4125346,310.08507510000004,81.02918487,0.015,1.242564198,1.077409608,8,3
0.32799999999999996,60.74664399,60.75,3.566943213,0.958913375,196.74650680000002,50.12258559,398.90257060000005,80.33920235,0.3,1.96568547,0.828884265,10,3
0.32799999999999996,45.2821542,45.28,4.616127106,0.851234878,172.98601200000002,27.66030794,389.7478168,82.77263583,0.666666667,1.7931758430000002,1.008410906,8,4
0.336,60.6421542,60.64,0.762774556,1.071548077,101.7017948,80.53133582,399.1378026,81.44649658,0.015,1.3213454,1.150654965,9,2
0.336,59.64950113,59.65,4.720679013,0.9735972079999999,106.1180111,39.32983205,406.871072,79.86340639,0.25,1.45030033,1.260268298,10,4
0.336,57.89929705,57.9,3.3007143389999998,0.965004593,111.1268814,19.48016335,273.09040219999997,80.16955772,0.015,1.4438963009999999,1.250453632,7,3
0.336,60.56378685,60.56,4.157498267,1.095249508,123.6712844,30.33548603,399.4635748,71.42321574,0.5,1.988388518,1.147453308,7,3
0.336,45.54337868,45.54,2.7207947810000004,0.854139813,125.2223311,91.06237725,399.7660597,89.32322706,0.5,1.59880485,1.385456035,6,2
0.336,60.40705215,60.41,1.20532246,1.178447201,97.48681594,104.82579229999999,396.2594368,83.30514094,0.015,1.586063126,0.890833529,6,2
0.34133333299999996,45.46501134,45.47,3.4427659360000002,0.9900651890000001,199.4661905,50.64717913,418.2372258,84.77255368,0.125,1.879974813,0.848900863,7,3
0.344,59.38827664,59.39,4.412244964,1.01061041,112.65521100000001,39.42228179,401.44046319999995,80.20960083,0.333333333,1.6389183330000001,0.958392798,7,4
0.344,60.5899093,60.59,2.454011929,1.040784441,216.3993015,28.3143365,338.0827592,90.54639822,0.5,1.887017799,1.106014435,7,2
0.35200000000000004,45.54337868,45.54,3.4166993989999996,0.833141283,182.368666,54.813366200000004,399.67719700000004,76.41776877,0.75,1.880858497,0.866324083,6,2
0.35200000000000004,60.48541949999999,60.49,0.869835485,1.8229107759999998,393.7415646,27.88359546,400.4987515,264.05044269999996,0.015,1.522612825,0.8529961429999999,5,2
0.35200000000000004,60.5899093,60.59,4.074414213,1.117575742,125.92093670000001,26.45029929,393.9166302,76.47846883,0.5,1.731471465,0.998264739,6,3
0.357333333,60.66827664,60.67,3.8928606460000004,1.124444671,122.8409111,51.88106795,399.9687662,79.97513682,0.015,1.679389152,0.753861145,6,3
0.36266666700000005,59.54501134,59.55,3.2331451039999997,1.10654719,131.4218846,15.71690996,188.64676599999999,80.11468778,0.75,1.514437426,0.6843859609999999,6,2
0.36509090899999996,59.96297052,59.96,4.575761612,1.080281187,213.53131639999998,49.58774196,415.356195,64.03723727,0.75,2.784031459,0.77875164,7,4
0.368,60.5899093,60.59,2.272199119,0.816046119,90.16307312,14.37264204,230.2304339,71.9249562,0.166666667,1.6623205380000001,0.954121248,6,2
