0.413,59.937,59.94,2.404,4.184,132.323,399.645,0.948,1.021,106.02,0.799,27.352,399.724,83.544,34,0.038,1.981,0.565,132,12,7,19.2,23,c,3,B2,3.837
0.416,44.995,44.99,1.882,3.275,111.89,327.06,1.027,1.123,215.745,0.967,49.591,399.023,80.334,3,0.5,1.681,1.477,84,1,7,146,17,c,2.212,B1,3.245
0.416,60.433,60.43,4.107,7.147,239.649,366.005,1.565,1.709,346.161,1.488,40.468,410.503,186.62,15,0.8,1.702,0.645,241,4,5,105,27,a,3.56,C,6.95
0.42,45.387,45.39,2.614,4.549,132.197,385.834,1.027,1.101,119.478,0.929,24.26,396.559,90.866,54,0.472,2.311,0.647,100,17,7,10.2,26,c,3.49,C,3.834
0.424,44.525,44.52,2.026,3.526,119.268,366.005,1.087,1.181,126.041,0.983,17.248,229.808,81.064,4,0.667,1.452,0.839,89,2,7,77,19,c,2.316,B1,3.459
0.427,60.747,60.75,2.068,3.599,121.477,354.662,0.887,0.936,183.273,0.832,65.097,402.525,76.335,10,0.75,1.904,0.916,123,3,8,71.3,19,c,2.484,B1,3.523
0.428,42.565,42.57,2.457,4.275,129.618,390.2,0.932,0.994,192.245,0.881,28.565,414.384,75.755,37,0.538,2.123,0.671,92,12,9,13.3,26,c,3.375,C,3.759
0.428,60.433,60.43,3.641,6.335,212.261,327.06,1.275,0.825,333.532,1.41,93.341,399.562,72.387,14,0.8,2.328,0.91,214,4,5,93,27,a,3.56,C,6.156
0.432,45.23,45.23,2.194,3.817,130.368,327.06,0.941,0.959,182.012,0.819,58.834,419.649,72.439,3,0.5,1.371,1.21,98,1,9,171,21,c,2.81,B2,3.781
0.432,45.23,45.23,2.591,4.508,152.478,399.645,1.281,1.293,261.733,1.239,51.49,399.9,80.193,6,0.167,1.778,1.024,115,2,5,100,25,a,3.185,C,4.422
0.433,45.413,45.41,2.733,4.755,138.955,376.807,1.006,1.086,116.396,0.913,16.141,305.555,83.606,49,0.559,2.38,0.626,105,16,7,11.4,28,c,3.67,C,4.03
0.433,20.083,58.55,2.336,4.065,127.056,398.775,0.797,0.861,91.832,0.699,20.794,384.328,79.97,35,0.321,2.045,0.446,128,13,4,17.1,21,c,2.632,B2,3.685
0.434,59.153,59.15,1.833,3.19,104.346,397.361,1.145,1.279,136.307,1.016,36.683,419.459,86.16,21,0.063,1.928,0.548,103,7,6,25.6,16,b2,2.052,B1,3.026
0.436,44.995,44.99,1.329,2.313,73.572,327.06,0.937,0.993,106.073,0.822,26.977,397.507,92.128,20,0.889,2.193,0.577,55,8,9,12,12,b1,1.69,A2,2.134
0.436,54.765,54.76,2.408,4.19,134.116,353.373,0.972,0.968,102.659,0.818,39.445,347.523,73.463,34,0.667,2.959,0.89,122,9,10,23.7,25,c,3.2,C,3.889
0.437,60.721,60.72,2.353,4.095,124.936,392.187,1.051,1.053,113.451,0.903,50.313,398.67,77.763,61,0.412,2.397,0.895,126,16,7,13.8,23,c,3,B2,3.623
0.437,60.407,60.41,2.101,3.655,123.301,327.06,0.983,0.95,182.286,0.885,69.213,419.115,72.173,9,0.75,1.932,0.888,124,3,10,72,21,c,2.81,B2,3.576
0.438,60.433,60.43,2.131,3.709,108.413,369.576,1.036,1.062,210.586,0.998,44.046,395.789,74.811,74,0.578,2.897,0.794,109,21,7,9,20,b2,2.5,B2,3.144
0.439,45.857,44.96,2.576,4.482,133.85,344.964,0.888,0.926,96.454,0.725,44.052,399.326,76.581,47,0.677,2.54,0.75,102,14,8,12.7,26,c,3.385,C,3.882
0.44,45.543,45.54,2.212,3.85,117.357,379.946,1.034,1.089,207.605,0.943,40.816,394.738,80.625,36,0.577,2.216,0.776,89,12,7,12.9,20,c,2.57,B2,3.403
0.44,45.387,45.39,1.705,2.966,100.288,390.2,1.135,1.121,119.581,0.967,53.105,413.281,84.321,5,0.333,1.663,0.982,76,2,6,66,16,b2,2.02,B1,2.908
0.442,60.564,60.56,1.792,3.119,103.624,327.06,0.717,0.527,169.492,0.805,54.729,351.412,71.019,16,0.833,2.487,0.845,105,5,4,36.4,14,b2,1.844,A2,3.005
0.442,45.23,45.23,2.023,3.52,116.645,327.06,1.04,1.059,113.088,0.898,45.91,398.571,79.936,14,0.727,2.337,0.864,88,4,7,38.3,18,c,2.236,B1,3.383
0.442,60.642,60.64,2.464,4.288,127.372,376.635,1.065,1.1,215.436,1.025,44.153,396.323,79.049,65,0.525,2.641,0.693,129,19,7,11.8,25,c,3.175,C,3.694
0.442,30.491,59.89,2.372,4.127,122.705,381.81,1.044,1.096,213.048,0.986,39.748,399.45,82.781,61,0.525,2.749,0.774,125,19,7,11.4,22,c,2.93,B2,3.558
0.442,60.982,60.98,2.763,4.807,126.098,350.131,1.164,1.223,129.007,1.003,44.354,396.374,80.703,110,0.676,2.766,0.723,128,33,6,6.8,26,c,3.37,C,3.657
0.442,60.59,60.59,2.729,4.748,143.418,380.651,1.02,1.077,210.534,0.971,41.399,393.705,82.49,50,0.556,2.368,0.583,145,17,7,14.8,28,c,3.74,C,4.159
0.442,14.902,42.52,2.18,3.793,104.896,366.005,0.863,0.937,182.296,0.817,32.725,328.109,78.136,66,0.738,2.595,0.704,78,20,8,6.8,19,b2,2.37,B1,3.042
0.448,45.23,45.23,2.002,3.484,118.933,394.34,1.07,1.172,122.274,0.922,28.506,390.111,71.707,4,0.015,1.254,1.089,90,1,7,156,18,c,2.276,B1,3.449
0.448,60.015,60.02,3.262,5.676,191.331,399.516,1.567,1.805,360.36,1.601,82.044,403.445,86.317,11,0.125,1.723,0.762,191,3,5,111,28,a,3.6,C,5.549
0.448,60.59,60.59,2.317,4.031,134.881,348.376,0.965,0.912,184.012,1.033,59.769,398.445,71.664,10,0.6,2.075,0.811,136,4,7,59.3,23,c,3,B2,3.912
0.449,30.439,59.89,2.896,5.039,131.412,352.424,1.202,1.225,130.813,1.028,48.11,399.386,80.706,101,0.603,2.702,0.664,133,33,5,7,26,c,3.37,C,3.811
0.451,59.963,58.92,2.435,4.237,133.991,385.31,0.991,1.031,206.063,0.946,40.611,395.664,74.675,33,0.44,2.445,0.676,134,11,7,21.2,25,c,3.175,C,3.886
0.455,45.413,45.41,2.351,4.091,118.454,379.946,0.728,0.702,145.568,0.709,45.817,398.054,77.864,50,0.529,2.489,0.769,90,16,4,9.8,19,c,2.482,B1,3.435
0.456,45.622,45.62,2.369,4.123,119.423,375.709,1.069,1.086,218.667,1.032,45.73,397.825,77.976,59,0.6,2.781,0.873,91,16,7,9.9,22,c,2.93,B2,3.463
0.456,60.355,60.35,2.848,4.955,165.687,393.574,1.089,1.099,220.373,1.044,45.644,417.694,78.314,14,0.364,1.941,0.739,167,4,7,72.5,29,a,3.8,C,4.805
0.457,30.125,59.34,2.344,4.079,131.062,386.098,1.142,1.211,125.185,0.926,46.372,399.885,80.417,27,0.45,2.125,0.751,132,9,6,25.4,21,c,2.8,B2,3.801
0.459,45.413,45.41,1.67,2.907,94.156,390.2,1.042,1.012,111.423,0.922,53.723,399.407,80.287,17,0.357,2.043,0.665,71,6,7,20.7,16,b2,2.14,B1,2.731
0.459,60.276,60.28,1.678,2.92,98.397,394.34,1.064,1.147,118.976,0.911,21.697,243.934,84.018,11,0.015,1.525,0.692,99,3,7,57.3,16,b2,2.14,B1,2.854
0.459,20.144,58.67,2.744,4.775,128.383,342.155,1.154,1.188,127.416,0.982,47.05,397.636,80.488,96,0.65,2.692,0.574,129,29,6,7.8,26,c,3.31,C,3.723
0.459,30.047,59.21,2.413,4.198,133.7,372.024,1.256,0.838,93.818,0.871,110.499,406.165,77.029,26,0.636,2.36,0.573,134,10,5,23.3,21,c,2.8,B2,3.877
0.459,22.693,44.35,2.445,4.255,118.522,378.365,1.041,1.093,212.861,0.968,40.815,396.675,82.777,61,0.512,2.371,0.73,90,19,7,8.2,23,c,3.025,B2,3.437
0.46,45.282,45.28,1.257,2.187,72.343,398.519,0.836,0.909,95.646,0.735,23.897,390.719,80.214,12,0.091,1.755,0.691,55,4,6,23.8,13,b1,1.78,A2,2.098
0.464,44.838,44.84,1.859,3.234,109.205,390.2,1.12,1.111,222.533,1.058,54.829,398.133,86.563,6,0.167,1.739,0.977,82,2,6,71,16,c,2.052,B1,3.167
0.464,29.864,58.86,2.856,4.97,163.385,394.987,0.952,0.902,186.079,0.92,52.081,404.475,75.41,14,0.643,1.766,0.581,163,6,10,47.2,29,a,3.96,C,4.738
0.464,45.465,45.47,2.385,4.151,137.279,398.836,1.632,1.703,367.827,1.632,58.09,413.479,80.06,9,0.015,1.595,0.637,104,4,5,45.3,21,c,2.8,B2,3.981
0.465,20.197,58.24,2.269,3.948,112.116,369.997,1.003,1.042,203.875,0.947,38.495,396.957,84.805,79,0.583,2.806,0.775,113,23,7,8.6,22,c,2.85,B2,3.251
0.467,60.59,60.59,1.8,3.132,103.01,399.645,0.969,0.997,200.664,0.923,45.788,399.437,84.136,18,0.214,1.994,0.653,104,6,10,30.2,19,b2,2.452,B1,2.987
0.467,45.465,45.47,2.532,4.405,144.105,382.292,1.065,1.04,112.42,1.062,32.744,292.816,74.651,16,0.417,2.441,0.949,109,5,7,38,26,c,3.385,C,4.179
0.468,60.668,59.7,2.441,4.248,117.087,381.268,0.92,0.973,104.739,0.835,21.33,326.847,79.019,89,0.464,2.666,0.827,118,26,9,7.9,23,c,3.055,B2,3.396
0.468,45.465,44.53,2.069,3.6,102.39,327.06,1.136,1.151,121.894,0.937,49.316,398.576,80.234,56,0.684,2.578,0.613,78,17,6,7.9,16,b2,2.004,B1,2.969
0.469,30.164,59.51,2.841,4.943,161.186,384.792,1.242,1.283,249.174,1.191,49.458,408.642,81.179,22,0.5,2.616,0.932,162,7,5,40.3,28,a,3.6,C,4.674
0.469,22.693,44.44,1.72,2.992,95.729,394.404,1.055,1.096,116.027,0.885,44.824,397.476,82.437,22,0.438,2.013,0.658,72,7,7,18,16,b2,2.14,B1,2.776
0.47,60.146,60.15,1.477,2.571,86.571,351.12,1.16,1.253,135.57,1.033,16.679,252.986,114.466,9,0.667,2.051,0.856,87,3,6,50.3,14,b1,1.86,A2,2.511
0.47,60.721,60.72,2.212,3.849,115.282,370.364,0.939,0.994,106.378,0.816,25.758,399.71,76.921,53,0.73,2.152,0.467,117,17,9,11.9,21,c,2.77,B2,3.343
0.471,60.015,60.02,1.793,3.12,99.975,393.574,0.943,0.96,102.664,0.832,39.164,397.299,77.766,28,0.2,2.227,0.653,100,9,9,19.3,19,b2,2.372,B1,2.899
0.472,15.138,43.59,2.765,4.812,124.528,345.08,1.161,1.188,125.126,0.96,52.61,396.889,89.237,76,0.72,2.671,0.689,94,24,6,6.8,26,c,3.37,C,3.611
0.472,60.329,60.33,2.11,3.671,124.605,390.2,1.044,1.037,109.13,0.832,60.959,399.878,80.025,6,0.333,1.767,1.012,125,2,7,109,21,c,2.65,B2,3.614
0.473,30.426,59.75,2.24,3.898,109.368,375.709,1.045,1.121,216.079,0.996,40.873,395.776,80.208,77,0.58,2.6,0.842,111,24,7,8,20,c,2.5,B2,3.172
0.474,59.728,59.73,2.277,3.962,124.704,356.846,1.007,1.052,229.973,1.029,62.451,397.773,62.969,38,0.708,2.814,0.841,124,11,7,19.6,23,c,3,B2,3.616
0.475,60.146,60.15,1.656,2.881,92.304,394.34,0.979,0.945,197.057,0.973,42.841,353.456,95.03,32,0.015,1.794,0.441,93,9,10,17.9,19,b2,2.34,B1,2.677
0.475,30.321,59.78,2.246,3.908,119.98,381.637,1.21,1.272,247.495,1.152,42.613,423.494,87.382,42,0.6,2.253,0.665,121,14,5,15.1,19,c,2.45,B1,3.479
0.477,30.517,60.19,2.837,4.936,154.239,354.662,1.017,1.049,113.079,0.908,34.674,398.311,77.78,40,0.731,2.738,0.828,157,12,7,22.8,29,a,3.8,C,4.473
0.479,19.979,58.32,2.106,3.665,96.078,346.768,0.857,0.944,184.423,0.83,37.815,398.961,70.339,100,0.81,2.786,0.709,96,30,8,5.6,18,b2,2.29,B1,2.786
0.48,22.706,44.32,2.465,4.289,127.566,363.533,0.992,1.077,206.788,0.927,41.585,395.427,82.185,40,0.679,2.732,0.804,97,13,7,12.9,25,c,3.175,C,3.699
0.48,60.407,60.41,2.563,4.46,141.568,372.024,1.202,1.234,239.534,1.133,46.347,413.642,89.08,32,0.591,2.314,0.659,143,10,5,24.8,25,c,3.185,C,4.105
0.481,60.877,59.8,2.547,4.431,127.447,366.735,0.806,0.853,167.067,0.756,29.02,387.76,71.567,71,0.778,2.459,0.674,129,21,6,10.7,24,c,3.115,B2,3.696
0.482,29.773,58.44,1.835,3.192,96.71,394.161,0.94,0.976,102.935,0.791,40.404,401.425,80.244,49,0.375,2.239,0.622,96,15,9,11.1,19,b2,2.302,B1,2.805
0.482,22.471,43.97,2.739,4.766,139.642,397.403,1.087,1.168,123.733,0.954,32.336,400.348,83.605,37,0.267,2.08,0.693,105,14,7,13,28,c,3.74,C,4.05
0.484,30.373,59.55,2.224,3.87,117.503,372.024,1.022,1.082,207.366,0.944,36.759,396.448,87.213,49,0.563,2.747,0.88,119,15,7,13.8,20,c,2.57,B2,3.408
0.484,20.162,58.5,2.733,4.755,131.123,350.686,1.132,1.178,124.219,0.947,46.375,396.751,75.636,86,0.654,2.633,0.697,132,25,6,9.2,26,c,3.44,C,3.803
0.486,60.668,60.67,2.665,4.638,133.001,383.942,0.833,0.859,90.642,0.716,27.453,370.364,78.307,61,0.489,2.31,0.701,134,21,6,11.1,26,c,3.41,C,3.857
0.489,15.147,57.81,2.928,5.095,138.865,355.593,1.206,1.236,131.386,1.036,47.108,396.816,78.126,85,0.63,2.654,0.658,140,26,5,9.4,27,c,3.5,C,4.027
0.489,22.497,44.1,2.539,4.417,134.115,386.898,1.089,1.143,123.436,0.973,34.311,397.643,80.168,34,0.417,2.105,0.743,101,11,7,15.9,26,c,3.385,C,3.889
0.489,20.136,58.1,2.372,4.127,121.589,381.268,0.928,0.97,191.186,0.887,49.354,399.657,71.355,61,0.526,2.701,0.944,122,18,9,11.8,25,c,3.2,C,3.526
0.49,22.706,44.5,2.255,3.924,120.732,372.024,1.018,1.088,207.456,0.956,37.528,396.348,76.697,35,0.591,2.642,0.871,91,10,7,15.9,23,c,3,B2,3.501
0.49,31.105,61.35,2.46,4.28,132.478,346.19,0.99,1.004,195.244,0.919,44.421,405.257,80.325,45,0.621,2.624,0.713,137,13,7,18.4,25,c,3.175,C,3.842
0.491,60.407,60.41,1.97,3.428,115.31,390.2,0.924,0.93,190.028,0.89,45.032,398.082,88.993,9,0.375,2.098,0.969,116,3,9,67.3,19,c,2.476,B1,3.344
0.491,60.276,60.28,2.404,4.184,140.731,351.12,0.812,0.649,162.064,0.839,70.273,395.955,70.459,8,0.667,2.059,0.85,141,3,6,82,21,c,2.8,B2,4.081
0.492,60.485,59.31,2.894,5.035,148.226,365.146,1.007,1.101,215.485,0.988,44.999,395.012,78.643,62,0.641,2.739,0.775,149,18,7,14.4,29,a,3.8,C,4.299
0.493,60.276,60.28,1.098,1.911,58.352,327.06,0.934,0.989,104.084,0.799,30.541,406.797,80.261,32,0.935,2.266,0.438,59,14,9,7.3,11,a2,1.56,A2,1.692
0.493,45.282,45.28,2.163,3.764,104.327,381.268,1.069,1.107,223.183,1.011,33.255,394.659,80.301,59,0.605,2.592,1.008,79,18,7,7.6,19,b2,2.37,B1,3.025
0.494,15.19,43.43,2.759,4.801,127.883,347.009,1.151,1.198,125.986,0.973,47.564,398.397,81.113,69,0.711,2.647,0.674,97,21,6,8,26,c,3.46,C,3.709
0.495,59.728,59.73,2.158,3.755,116.621,396.766,0.769,0.634,123.07,0.571,89.323,410.753,89.734,39,0.308,2.113,0.57,116,12,4,16.8,17,c,2.202,B1,3.382
0.496,60.668,60.67,2.215,3.854,130.728,394.34,0.837,0.865,95.066,0.827,14.754,147.681,78.45,6,0.015,1.54,0.884,132,2,6,115,19,c,2.45,B1,3.791
0.496,20.249,58.81,2.597,4.519,121.477,379.496,1.014,1.032,108.618,0.832,51.719,396.52,81.162,86,0.518,2.382,0.66,123,27,7,7.9,22,c,2.975,B2,3.523
0.496,60.668,60.67,2.281,3.969,130.159,354.662,1.088,1.109,119.378,0.975,35.028,395.671,82.253,17,0.857,2.106,0.755,132,6,7,38.2,23,c,3,B2,3.775
0.496,60.407,60.41,1.853,3.225,108.46,327.06,1.006,1.031,107.971,0.828,43.986,399.899,84.993,10,0.75,1.811,0.817,109,3,7,63.3,17,b2,2.212,B1,3.145
0.496,60.564,60.56,1.43,2.488,83.696,398.136,0.865,0.971,100.917,0.762,8.945,141.922,86.161,8,0.25,1.95,0.877,84,3,8,49,16,b1,2.14,B1,2.427
0.496,30.073,59.14,2.499,4.348,130.143,343.393,1.128,0.904,101.18,0.838,88.307,399.017,79.935,43,0.647,2.334,0.528,130,16,8,14.2,26,c,3.325,C,3.774
0.496,60.485,60.49,2.476,4.308,143.665,366.005,1.135,1.056,122.766,1.189,35.156,250.377,73.267,16,0.4,2.83,1.618,145,4,6,63,24,c,3.125,B2,4.166
0.496,60.146,60.15,2.524,4.391,122.69,386.287,1.095,1.186,227.747,1.046,50.192,399.929,80.48,78,0.49,2.78,0.904,123,23,7,9.3,25,c,3.255,C,3.558
0.497,15.108,57.67,2.032,3.535,99.854,331.21,0.965,1.004,110.166,0.889,29.948,394.912,71.301,84,0.891,3.054,0.614,101,22,7,8,15,b2,1.996,A2,2.896
0.497,15.286,43.5,2.146,3.735,102.267,376.635,0.888,0.909,94.584,0.723,50.191,407.629,80.031,58,0.525,2.291,0.677,78,19,8,7.2,19,b2,2.37,B1,2.966
0.498,60.564,59.6,2.409,4.192,132.661,343.635,1.034,1.048,207.807,0.992,40.83,399.705,79.769,31,0.783,2.36,0.611,134,10,7,23.3,22,c,2.96,B2,3.847
0.498,45.387,44.57,2.56,4.454,121.561,366.81,1.04,1.139,120.926,0.915,21.217,369.994,81.129,63,0.61,2.584,0.878,92,19,7,8.4,24,c,3.105,B2,3.525
0.498,30.243,59.64,2.004,3.487,112.31,366.005,1.101,1.036,114.418,1.109,37.09,247.897,73.534,26,0.611,2.97,1.736,113,8,6,24.6,16,c,2.076,B1,3.257
